"osm_id","fclass","name","type","geometry"
"4640080366","fast_food","Cantinho do Pastel","poi","0101000000ABB6F6990E6C41C0EC6B5D6A84961CC0"
"4640555529","fast_food","Kantinho do Betão","poi","0101000000C76BB98ECC6F41C040D01B38B1891CC0"
"4716858168","restaurant","Sakē Temakeria","poi","0101000000C9022670EB6B41C09323F83A04991CC0"
"4721452955","fast_food","Samburg Lanches","poi","0101000000A4198BA6B36C41C0978A32C0AA8F1CC0"
"4721452956","fast_food","Ecolanches","poi","0101000000C3C2A453B26C41C0C4C9A255D28F1CC0"
"4721452957","fast_food","Lanchonete do Cláudio (Vascão)","poi","0101000000B2D3B430B06C41C05973DB1901901CC0"
"4723391881","restaurant","Arte da Pizza","poi","0101000000736C98FCAA6B41C0289F7994A5991CC0"
"4725157491","hospital","Hospital São Luís","poi","01010000002F41576CDD7041C0155EDD0C92891CC0"
"4727950985","bank","Banco do Brasil","poi","010100000037195586716C41C0F446F7BD978C1CC0"
"4727950986","post_office","Agência de Correios","poi","01010000002F08F6A9746C41C0E29CC717A38C1CC0"
"4753511221","hairdresser","Studio Carol Leal","poi","0101000000A120C209966D41C025EDA1D865AB1CC0"
"4760971859","observation_tower","Torre de Controle","poi","0101000000008DD2A57F7941C0572D9F9BEC951CC0"
"4773711691","pharmacy","Drogaria Globo","poi","0101000000058E5FD3DE6F41C0A909EC7B1EB51CC0"
"4790807678","pharmacy","Farmácia Maia","poi","01010000008EC7B19A536B41C0CF5A1B74539C1CC0"
"4790808362","pharmacy","Extrafarma","poi","0101000000FE7A2A4C846B41C0FA545FA7A29A1CC0"
"4812641118","pharmacy","Drogaria Geisel","poi","0101000000264921DAD86F41C001A83D80A0B71CC0"
"4812641119","bakery","Padaria Nossa Senhora dos Prazeres","poi","0101000000F69672BED86F41C0292E7D9EF5B71CC0"
"4812641120","pharmacy","Farmária Francy","poi","0101000000A04FE449D26F41C0CF60F82DDFB71CC0"
"4812641321","pharmacy","Farmária Permanente","poi","01010000005B28999CDA6F41C0D21BEE23B7B61CC0"
"4812641322","pharmacy","Farmácia Pague Menos","poi","0101000000E0A293A5D66F41C0782975C938B61CC0"
"4812641323","restaurant","Veneza Pizzaria","poi","01010000003FD9DEB8D66F41C08382F7FAFFB51CC0"
"4812641324","school","JPI Idiomas","poi","010100000057917648D66F41C07FEDAA5159B61CC0"
"4869047321","travel_agent","Paraina","poi","010100000081D48107617041C02D776682E1741CC0"
"4879089922","restaurant","Lanchonete","poi","010100000020B825CD7A6D41C0CD78B6A228A31CC0"
"4879111323","school","Auditório","poi","01010000004458E8DE1E6D41C01998CBFC59A21CC0"
"4886483763","library","Livraria do IBGE","poi","0101000000531AD6F95C7141C0B2D3B430B07B1CC0"
"4889865525","supermarket","Supermercado Latorre","poi","010100000053A813758B6E41C0D6390664AF7F1CC0"
"4902171524","restaurant","Opção","poi","0101000000B29E5A7D757141C0F175638BEE7A1CC0"
"4927111127","restaurant","Capitão Farinha","poi","0101000000D3D457FC4B7041C0CFB238AD25861CC0"
