osm_id,fclass,name,type,coordenates
496130576,school,Escola Estadual Assis Chatteaubriand,poi,"[[-7.2158654, -35.8686321], [-7.215826, -35.8677661], [-7.2164687, -35.8677481], [-7.2170795, -35.8677308], [-7.2171102, -35.8685879], [-7.2158654, -35.8686321]]"
497219904,pitch,Ginásio Poliesportivo,poi,"[[-7.2400157, -35.9150481], [-7.2398637, -35.9146847], [-7.2403155, -35.9144926], [-7.2404675, -35.9148561], [-7.2400157, -35.9150481]]"
506144582,motel,Motel OK,poi,"[[-7.2472074, -35.8711937], [-7.247148, -35.8705259], [-7.2474958, -35.8704945], [-7.2475552, -35.8711623], [-7.2472074, -35.8711937]]"
516705077,prison,Presídio do Serrotão,poi,"[[-7.2180097, -35.9523632], [-7.2178074, -35.9523552], [-7.2175014, -35.952272], [-7.2173923, -35.9521272], [-7.2173112, -35.9519327], [-7.2171542, -35.9512058], [-7.2171701, -35.9508169], [-7.2171958, -35.9506348], [-7.2172669, -35.9502291], [-7.217387, -35.949504], [-7.2176039, -35.9493953], [-7.217683, -35.9488511], [-7.2177236, -35.9485719], [-7.2174974, -35.9483761], [-7.217547, -35.94797], [-7.2176212, -35.9475473], [-7.2178021, -35.9464811], [-7.2184823, -35.9465229], [-7.218735, -35.9465421], [-7.2188282, -35.9465482], [-7.2193262, -35.9465805], [-7.2200187, -35.946626], [-7.2197551, -35.9475262], [-7.2195889, -35.9480926], [-7.2194808, -35.948463], [-7.2194715, -35.9484948], [-7.2191735, -35.9495505], [-7.2188742, -35.9505852], [-7.218481, -35.9519632], [-7.2180097, -35.9523632]]"
542032041,hospital,Hospital Maria Do Carmo Amorin Navarro,poi,"[[-7.3525542, -35.7796897], [-7.3523944, -35.7794586], [-7.3525078, -35.7793885], [-7.352355, -35.7791644], [-7.3525704, -35.7790009], [-7.3528899, -35.7794679], [-7.3525542, -35.7796897]]"
544809084,hospital,Hospital Universitário Alcides Carneiro,poi,"[[-7.2281055, -35.8931993], [-7.2271188, -35.8929721], [-7.227089, -35.8928392], [-7.2268891, -35.8919646], [-7.2272209, -35.8918231], [-7.2276164, -35.8916559], [-7.228063, -35.8917845], [-7.2283522, -35.8922133], [-7.2281396, -35.8931436], [-7.2281055, -35.8931993]]"
184937819,cemetery,Campo Santo Parque da Paz,land use,"[[-7.2768653, -35.8921573], [-7.2756311, -35.8921462], [-7.2755791, -35.8916507], [-7.2754964, -35.8902639], [-7.2757105, -35.8899666], [-7.2758808, -35.8899382], [-7.2764827, -35.8889551], [-7.276738, -35.888993], [-7.276874, -35.8890143], [-7.2769557, -35.8890821], [-7.2770405, -35.8892297], [-7.277474, -35.8897681], [-7.2773096, -35.8903602], [-7.2772511, -35.890446], [-7.2768653, -35.8921573]]"
196858823,recreation_ground,Clube Campestre,land use,"[[-7.2482174, -35.8761695], [-7.2477065, -35.8761105], [-7.2477757, -35.8755687], [-7.2472915, -35.8732941], [-7.2493775, -35.872747], [-7.2499629, -35.8758315], [-7.2489252, -35.8755257], [-7.2486538, -35.8756169], [-7.2482174, -35.8761695]]"
196859975,industrial,Distribuidora da Coca-cola,land use,"[[-7.246738, -35.8791253], [-7.2457796, -35.8790335], [-7.2458227, -35.8785888], [-7.2474138, -35.8785191], [-7.2473819, -35.8790824], [-7.246738, -35.8791253]]"
196859984,residential,Residencial Dubu VI,land use,"[[-7.249452, -35.8856162], [-7.249154, -35.8840605], [-7.2503354, -35.883964], [-7.2506706, -35.8855894], [-7.249452, -35.8856162]]"
196861610,retail,Parque de Exposição de Animais,land use,"[[-7.2857913, -35.8945641], [-7.2839981, -35.8943227], [-7.284477, -35.8898058], [-7.2862808, -35.8900365], [-7.2857913, -35.8945641]]"
196861613,industrial,Vão Livre Estruturas Metálicas,land use,"[[-7.3020151, -35.8905461], [-7.300174, -35.8905247], [-7.299908, -35.8896985], [-7.3017277, -35.8896556], [-7.3020151, -35.8905461]]"
196864033,industrial,São Paulo Alpargatas,land use,"[[-7.2647192, -35.8915868], [-7.264517, -35.8898487], [-7.2650332, -35.8898273], [-7.2648363, -35.8878693], [-7.2669648, -35.8881268], [-7.2672522, -35.8912757], [-7.2664487, -35.8913615], [-7.2662997, -35.8899346], [-7.2655174, -35.8899668], [-7.2654323, -35.8900848], [-7.2656292, -35.8914366], [-7.2647192, -35.8915868]]"
196864035,industrial,Silvana,land use,"[[-7.2699128, -35.8878446], [-7.2676672, -35.8876493], [-7.2674757, -35.887644], [-7.267465, -35.8875957], [-7.2674118, -35.8875903], [-7.2673693, -35.8876225], [-7.2663795, -35.8874938], [-7.2663476, -35.8875313], [-7.2648895, -35.8873972], [-7.2648203, -35.8860025], [-7.2678109, -35.8859005], [-7.2686996, -35.8859434], [-7.269386, -35.8860346], [-7.2698916, -35.8861634], [-7.2699128, -35.8878446]]"
196864597,industrial,Metallouça Indústria de Produtos Metalúrgicos do Nordeste SA,land use,"[[-7.2603291, -35.891383], [-7.2600258, -35.8887705], [-7.2616594, -35.8885184], [-7.261984, -35.8911791], [-7.2603291, -35.891383]]"
196866272,park,Praça Maurício Moura,land use,"[[-7.2495698, -35.8873678], [-7.2486825, -35.8873422], [-7.2487648, -35.8871044], [-7.2495698, -35.8873678]]"
196891231,residential,Residencial Montreal,land use,"[[-7.2519337, -35.8788059], [-7.2513111, -35.8788059], [-7.2510983, -35.8776794], [-7.2514117, -35.8776277], [-7.2514442, -35.8778725], [-7.2517475, -35.8778243], [-7.2519337, -35.8788059]]"
197029946,park,Praça Cônsul Joseph Noujaim Habib Nacad,land use,"[[-7.2301214, -35.8813909], [-7.2300447, -35.8813706], [-7.2299775, -35.8813283], [-7.2299257, -35.8812679], [-7.229894, -35.8811946], [-7.2298852, -35.8811152], [-7.2299002, -35.8810368], [-7.2299375, -35.8809663], [-7.2299939, -35.8809101], [-7.2300642, -35.8808733], [-7.2301423, -35.8808592], [-7.2302277, -35.880871], [-7.2303049, -35.8809099], [-7.2303656, -35.8809717], [-7.2304033, -35.88105], [-7.230414, -35.8811363], [-7.2303965, -35.8812215], [-7.2303528, -35.8812965], [-7.2302875, -35.8813533], [-7.2302075, -35.881386], [-7.2301214, -35.8813909]]"
197031108,park,Praça José Américo,land use,"[[-7.2255805, -35.8771021], [-7.2255051, -35.8770994], [-7.2254319, -35.8770814], [-7.2253638, -35.8770488], [-7.225308, -35.877007], [-7.225261, -35.8769554], [-7.2252245, -35.8768959], [-7.2251996, -35.8768305], [-7.2251873, -35.8767616], [-7.225188, -35.8766915], [-7.2252018, -35.8766229], [-7.225228, -35.876558], [-7.2252658, -35.8764993], [-7.2253138, -35.8764487], [-7.2253704, -35.8764081], [-7.2254335, -35.8763788], [-7.225501, -35.876362], [-7.2255704, -35.8763582], [-7.2256392, -35.8763676], [-7.2257051, -35.8763898], [-7.2257706, -35.8764275], [-7.2258271, -35.8764778], [-7.2258723, -35.8765387], [-7.2259044, -35.8766075], [-7.2259219, -35.8766814], [-7.2259241, -35.8767574], [-7.225911, -35.8768322], [-7.2258831, -35.8769028], [-7.2258416, -35.8769663], [-7.2257881, -35.8770199], [-7.225725, -35.8770615], [-7.2256548, -35.8770892], [-7.2255805, -35.8771021]]"
197031112,recreation_ground,Parque da Criança,land use,"[[-7.2267922, -35.8797381], [-7.2266272, -35.8796576], [-7.2265208, -35.8792553], [-7.2263022, -35.878581], [-7.2262933, -35.8785534], [-7.2260791, -35.8778927], [-7.2256587, -35.8773187], [-7.2256113, -35.8772427], [-7.2258905, -35.8772593], [-7.2261724, -35.8772044], [-7.2265791, -35.877104], [-7.2268427, -35.8770593], [-7.2271339, -35.8770285], [-7.2274093, -35.877116], [-7.2275442, -35.8772227], [-7.2275735, -35.8773152], [-7.2276107, -35.8774654], [-7.2280916, -35.8780706], [-7.2281787, -35.8781121], [-7.2282422, -35.8781618], [-7.2282813, -35.8782808], [-7.2282387, -35.8791391], [-7.2282451, -35.8792553], [-7.228112, -35.8793196], [-7.2275755, -35.8794911], [-7.2267922, -35.8797381]]"
