osm_id,fclass,name,type,coordenates
709068119,secondary,Rua Vila Nova da Rainha,road,"[[-7.2232293, -35.8770499], [-7.2235222, -35.8768057], [-7.2236283, -35.8767324]]"
709068120,residential,Travessa Vinte de Abril,road,"[[-7.2229263, -35.8745807], [-7.2229228, -35.8748673]]"
709068121,residential,Travessa Marinheira Agra,road,"[[-7.2247738, -35.8741424], [-7.2248083, -35.8743458]]"
709068122,residential,Travessa Marinheira Agra,road,"[[-7.2245344, -35.874146], [-7.2247738, -35.8741424], [-7.2249879, -35.8741392]]"
709068124,residential,Travessa Silva Jardim,road,"[[-7.2253032, -35.8709102], [-7.2254376, -35.8714423]]"
709068125,residential,Rua João Benone de Andrade,road,"[[-7.2313737, -35.8791068], [-7.2309626, -35.8792362]]"
709273492,residential,Rua João Vinte e Três,road,"[[-7.3610664, -35.7815651], [-7.3620289, -35.7818339]]"
709068126,residential,Rua João da Penha Azevedo,road,"[[-7.2304928, -35.8790405], [-7.2305871, -35.8792984], [-7.2306304, -35.8792964], [-7.2306477, -35.8794312], [-7.2305519, -35.8794466], [-7.2305998, -35.8798141], [-7.2307029, -35.8798054], [-7.2307062, -35.8800213], [-7.230645, -35.8800233], [-7.230689, -35.8804298]]"
709070299,residential,Rua Mauro Raposo,road,"[[-7.1804243, -35.9889941], [-7.1811377, -35.9890935]]"
709070300,residential,Rua Edimilson de Araujo,road,"[[-7.1792081, -35.9865725], [-7.1791487, -35.9871878]]"
709070302,primary,Rodovia Governador Antônio Mariz,road,"[[-7.1800941, -35.9927317], [-7.1801517, -35.991269], [-7.180167, -35.9908834], [-7.1802307, -35.9892675]]"
709070304,residential,Rua Maria Hungria da Costa,road,"[[-7.1784065, -35.9822156], [-7.1793421, -35.9819636], [-7.1799287, -35.9818056]]"
709070305,residential,Rua Francisco Nogueira de Sousa,road,"[[-7.1781087, -35.9829134], [-7.1782158, -35.9832524], [-7.178376, -35.9837596]]"
709070306,residential,Rua Manoel Batista Z Capim,road,"[[-7.1789846, -35.983488], [-7.178376, -35.9837596], [-7.1780588, -35.9839161]]"
709071806,residential,Rua Firmino R Bezerra,road,"[[-7.1737186, -35.9988753], [-7.1737345, -35.9974913]]"
709073434,residential,Rua Salvino Oliveira Neto,road,"[[-7.216442, -35.8712021], [-7.2156634, -35.8715703], [-7.2148877, -35.8719345], [-7.2141325, -35.8722932]]"
709073435,residential,Rua José Alves de Souza,road,"[[-7.2119222, -35.8726258], [-7.2125267, -35.8723374]]"
709073436,residential,Rua Santa Cecília,road,"[[-7.2158368, -35.8739533], [-7.2148877, -35.8719345]]"
709073437,residential,Rua Santa Cecília,road,"[[-7.2148877, -35.8719345], [-7.2140341, -35.8701153]]"
709073438,residential,Rua Salvino Oliveira Neto,road,"[[-7.2174242, -35.8707586], [-7.2170248, -35.8709251], [-7.2169709, -35.8709528], [-7.216442, -35.8712021]]"
709073440,residential,Travessa Princesa Isabel,road,"[[-7.2186839, -35.8732063], [-7.2196394, -35.8729424]]"
709073441,residential,Rua Joaquim da Silva Zeca,road,"[[-7.2192513, -35.875396], [-7.2190275, -35.8746462]]"
709073442,primary,Avenida Manoel Tavares,road,"[[-7.2121443, -35.8766736], [-7.2114603, -35.8765034], [-7.2113412, -35.8764668], [-7.2104587, -35.8761572]]"
709073443,primary,Avenida Manoel Tavares,road,"[[-7.2105239, -35.876299], [-7.2112374, -35.8765399], [-7.2114242, -35.8766018], [-7.2121051, -35.8767965]]"
709074086,residential,Rua Santa Catarina,road,"[[-7.2362188, -35.891343], [-7.2362834, -35.8917734], [-7.2364164, -35.8917506]]"
