osm_id,fclass,name,type,coordenates
2337752837,hamlet,Araxá,place,"[-7.2036653, -35.9049475]"
1870685185,bar,Bar do Alex,poi,"[-7.2729502, -35.9090451]"
2071497629,bar,Bar do Federal,poi,"[-7.2559868, -35.880917]"
2071527754,restaurant,Murão Restaurante & Churrascaria,poi,"[-7.2480953, -35.8797205]"
2071593164,restaurant,Churrascaria do Paraná,poi,"[-7.2493828, -35.8900794]"
2071593179,restaurant,JB Quentinhas,poi,"[-7.2481163, -35.8870432]"
2071593196,restaurant,Restaurante Paulistano,poi,"[-7.2484569, -35.8877781]"
2071819469,supermarket,Supermercado Bilão,poi,"[-7.2419452, -35.8944486]"
2073167465,restaurant,Restaurante Miúra,poi,"[-7.2299416, -35.8841012]"
2073316148,restaurant,Picanha 2000,poi,"[-7.2146051, -35.8772704]"
2073316159,restaurant,Recanto do Picuí,poi,"[-7.2135716, -35.8775727]"
2073316174,restaurant,China Taiwan,poi,"[-7.2126802, -35.8755423]"
2073316193,hotel,Hotel do Vale,poi,"[-7.2157908, -35.8782325]"
2073316200,school,Wizard,poi,"[-7.2158973, -35.8779268]"
2073321280,restaurant,Villa Chopp,poi,"[-7.2126134, -35.8771402]"
2073321288,restaurant,Show Bar,poi,"[-7.2115173, -35.8769612]"
2073331908,restaurant,Restaurante O Lindão,poi,"[-7.1979141, -35.8785812]"
2538683270,police,Polícia Rodoviária Federal,poi,"[-7.2540615, -35.8307348]"
2337752838,suburb,Serrotão,place,"[-7.2152507, -35.941615]"
2337752839,suburb,Monte Santo,place,"[-7.2121449, -35.9000985]"
2337752841,suburb,Louzeiro,place,"[-7.2030693, -35.8902325]"
2337752842,hamlet,Distrito Industrial,place,"[-7.2602014, -35.8837902]"
2337752844,suburb,Castelo Branco,place,"[-7.2139666, -35.8649933]"
2337752845,suburb,Novo Bodocongó,place,"[-7.2024108, -35.9242851]"
2337752846,suburb,Itararé,place,"[-7.2532174, -35.8799067]"
2337752847,suburb,Nações,place,"[-7.1916585, -35.8770096]"
2337752848,suburb,Jardim Tavares,place,"[-7.2047824, -35.870843]"
2337752849,suburb,Tambor,place,"[-7.2501279, -35.8882849]"
2337752850,suburb,Centenário,place,"[-7.2271252, -35.9043288]"
2337752851,suburb,São José,place,"[-7.2262445, -35.8922067]"
2337752852,suburb,Lauritzen,place,"[-7.2119743, -35.8802466]"
2337752853,suburb,Santo Antônio,place,"[-7.2169365, -35.8728533]"
2337752856,suburb,Nova Brasília,place,"[-7.2169395, -35.8580035]"
2337752857,suburb,Malvinas,place,"[-7.2386284, -35.934277]"
2337752858,suburb,Cuités,place,"[-7.186464, -35.9039175]"
2337752859,suburb,Bodocongó,place,"[-7.2190292, -35.9191986]"
2337752860,suburb,José Pinheiro,place,"[-7.2256343, -35.8722073]"
2337752861,suburb,Liberdade,place,"[-7.2364481, -35.8925921]"
2337752862,suburb,Jeremias,place,"[-7.2032806, -35.9014029]"
